ArrayID	Name	BitVector
LAMTOR3	LAMTOR3: 	201200
LARGE2	LARGE2: 	020022
LARP4	LARP4: 	202200
LARS2	LARS2: 	202200
LAS1L	LAS1L: 	212200
LASP1	LASP1: 	202200
LATS1	LATS1: 	212100
LATS2	LATS2: 	212201
LBHD1	LBHD1: 	202200
LBR	LBR: 	212100
LCA5	LCA5: 	202200
LCAL1	LCAL1: 	202210
LCE1A	LCE1A: 	020022
LCE1B	LCE1B: 	020022
LCE1C	LCE1C: 	020022
LCE1D	LCE1D: 	020022
LCE1E	LCE1E: 	020022
LCE1F	LCE1F: 	020022
LCE2A	LCE2A: 	020022
LCE2B	LCE2B: 	020022
LCE2D	LCE2D: 	020022
LCE3C	LCE3C: 	020022
LCE3D	LCE3D: 	020022
LCE3E	LCE3E: 	020022
LCE5A	LCE5A: 	020022
LCE6A	LCE6A: 	020022
LCN2	LCN2: 	020022
LCOR	LCOR: 	202200
LDB3	LDB3: 	202200
LDC1P	LDC1P: 	202200
LDHB	LDHB: 	020022
LDLR	LDLR: 	020022
LDLRAD1	LDLRAD1: 	202200
LDLRAD3	LDLRAD3: 	020022
LDLRAP1	LDLRAP1: 	102210
LEKR1	LEKR1: 	202200
LEMD1	LEMD1: 	202200
LENG8	LENG8: 	202210
LENG8-AS1	LENG8-AS1: 	202200
LEPROT	LEPROT: 	211200
LETMD1	LETMD1: 	212100
LFNG	LFNG: 	202210
LGALS3	LGALS3: 	201201
LGALS3BP	LGALS3BP: 	202200
LGALS7	LGALS7: 	020022
LGALS7B	LGALS7B: 	020022
LGALS9	LGALS9: 	202200
LGALSL	LGALSL: 	020022
LGI3	LGI3: 	202200
LGI4	LGI4: 	202200
LGMN	LGMN: 	202200
LHFPL2	LHFPL2: 	202200
LHPP	LHPP: 	021012
LIAS	LIAS: 	212200
LIG1	LIG1: 	202200
LIG4	LIG4: 	212200
LIMCH1	LIMCH1: 	202200
LIN37	LIN37: 	102200
LIN52	LIN52: 	212200
LIN7B	LIN7B: 	020022
LIN7C	LIN7C: 	212200
LINC00184	LINC00184: 	202200
LINC00205	LINC00205: 	202200
LINC00222	LINC00222: 	202200
LINC002481	LINC002481: 	202200
LINC00265	LINC00265: 	202200
LINC00294	LINC00294: 	202200
LINC00319	LINC00319: 	202200
LINC00342	LINC00342: 	202200
LINC00365	LINC00365: 	020022
LINC00449	LINC00449: 	202200
LINC00467	LINC00467: 	202200
LINC00476	LINC00476: 	212200
LINC00479	LINC00479: 	202200
LINC00504	LINC00504: 	020022
LINC00511	LINC00511: 	202200
LINC00513	LINC00513: 	202200
LINC00519	LINC00519: 	202200
LINC00578	LINC00578: 	202200
LINC00589	LINC00589: 	202200
LINC00630	LINC00630: 	202200
LINC00638	LINC00638: 	202200
LINC00663	LINC00663: 	202200
LINC00672	LINC00672: 	202200
LINC00680	LINC00680: 	202200
LINC00857	LINC00857: 	202200
LINC00863	LINC00863: 	202210
LINC00865	LINC00865: 	011022
LINC00880	LINC00880: 	202200
LINC00886	LINC00886: 	202200
LINC00887	LINC00887: 	202200
LINC00893	LINC00893: 	202200
LINC00894	LINC00894: 	202200
LINC00899	LINC00899: 	202200
LINC00909	LINC00909: 	212200
LINC00942	LINC00942: 	202200
LINC01000	LINC01000: 	202110
LINC01006	LINC01006: 	212200
LINC01089	LINC01089: 	202200
LINC01094	LINC01094: 	020022
LINC01128	LINC01128: 	202200
LINC01132	LINC01132: 	202200
LINC01133	LINC01133: 	020022
LINC01134	LINC01134: 	202200
LINC01135	LINC01135: 	201200
LINC01136	LINC01136: 	201200
LINC01137	LINC01137: 	020022
LINC01152	LINC01152: 	202200
LINC01160	LINC01160: 	202200
LINC01181	LINC01181: 	020022
LINC01186	LINC01186: 	202200
LINC01206	LINC01206: 	020022
LINC01214	LINC01214: 	020022
LINC01224	LINC01224: 	020022
LINC01232	LINC01232: 	202200
LINC01251	LINC01251: 	202200
LINC01277	LINC01277: 	202200
LINC01279	LINC01279: 	202200
LINC01303	LINC01303: 	202200
LINC01322	LINC01322: 	020022
LINC01376	LINC01376: 	202200
LINC01405	LINC01405: 	020022
LINC01415	LINC01415: 	202200
LINC01451	LINC01451: 	202200
LINC01465	LINC01465: 	202200
LINC01503	LINC01503: 	020122
LINC01521	LINC01521: 	202200
LINC01530	LINC01530: 	201200
LINC01547	LINC01547: 	202200
LINC01559	LINC01559: 	202200
LINC01560	LINC01560: 	202200
LINC01572	LINC01572: 	020111
LINC01588	LINC01588: 	202200
LINC01599	LINC01599: 	202200
LINC01607	LINC01607: 	202200
LINC01625	LINC01625: 	020022
LINC01679	LINC01679: 	202200
LINC01715	LINC01715: 	202200
LINC01732	LINC01732: 	202200
LINC01770	LINC01770: 	202200
LINC01772	LINC01772: 	202200
LINC01792	LINC01792: 	020022
LINC01876	LINC01876: 	202200
LINC01881	LINC01881: 	202200
LINC01907	LINC01907: 	202200
LINC01909	LINC01909: 	202200
LINC01910	LINC01910: 	202200
LINC02014	LINC02014: 	202200
LINC02021	LINC02021: 	202200
LINC02029	LINC02029: 	202200
LINC02159	LINC02159: 	020022
LINC02210	LINC02210: 	202100
LINC02246	LINC02246: 	202200
LINC02298	LINC02298: 	202200
LINC02408	LINC02408: 	202200
LINC02532	LINC02532: 	202200
LINC02535	LINC02535: 	202200
LINC02542	LINC02542: 	202200
LINC02560	LINC02560: 	020022
LINC02562	LINC02562: 	112200
LINC02580	LINC02580: 	202200
LINC02657	LINC02657: 	202200
LINC02709	LINC02709: 	202200
LINC02731	LINC02731: 	202110
LINC02800	LINC02800: 	202200
LIPK	LIPK: 	020022
LIPM	LIPM: 	020022
LIPT2	LIPT2: 	202200
LITAF	LITAF: 	020012
LIVAR	LIVAR: 	202200
LLGL1	LLGL1: 	201210
LMAN2	LMAN2: 	202200
LMBRD1	LMBRD1: 	202100
LMLN	LMLN: 	212200
LMNTD2	LMNTD2: 	202200
LMNTD2-AS1	LMNTD2-AS1: 	202200
LMO2	LMO2: 	020022
LMOD1	LMOD1: 	202200
LMTK3	LMTK3: 	020022
LNCAROD	LNCAROD: 	202200
LNCOC1	LNCOC1: 	202200
LNCTAM34A	LNCTAM34A: 	202200
LNX1-AS2	LNX1-AS2: 	202200
LOC100128398	LOC100128398: 	202200
LOC100128653	LOC100128653: 	202200
LOC100129484	LOC100129484: 	202200
LOC100130027	LOC100130027: 	202201
LOC100130691	LOC100130691: 	020022
LOC100130744	LOC100130744: 	212200
LOC100133286	LOC100133286: 	202200
LOC100134868	LOC100134868: 	211200
LOC100287329	LOC100287329: 	202200
LOC100287497	LOC100287497: 	202200
LOC100287808	LOC100287808: 	202200
LOC100288748	LOC100288748: 	202200
LOC100288798	LOC100288798: 	202200
LOC100289361	LOC100289361: 	202200
LOC100289495	LOC100289495: 	202200
LOC100294145	LOC100294145: 	202200
LOC100505715	LOC100505715: 	101210
LOC100506083	LOC100506083: 	202200
LOC100506100	LOC100506100: 	202200
LOC100506123	LOC100506123: 	202200
LOC100506207	LOC100506207: 	202200
LOC100506302	LOC100506302: 	211210
LOC100506639	LOC100506639: 	202200
LOC100506804	LOC100506804: 	202200
LOC100507053	LOC100507053: 	202200
LOC100507071	LOC100507071: 	202200
LOC100507291	LOC100507291: 	202200
LOC100507373	LOC100507373: 	202200
LOC100507472	LOC100507472: 	020022
LOC100507507	LOC100507507: 	202210
LOC100507516	LOC100507516: 	202200
LOC100507564	LOC100507564: 	202200
LOC100507599	LOC100507599: 	202200
LOC100507634	LOC100507634: 	202200
LOC100630923	LOC100630923: 	202200
LOC100652758	LOC100652758: 	202200
LOC100652768	LOC100652768: 	202200
LOC100996842	LOC100996842: 	202200
LOC101926889	LOC101926889: 	202200
LOC101926935	LOC101926935: 	202200
LOC101927136	LOC101927136: 	202200
LOC101927189	LOC101927189: 	202200
LOC101927245	LOC101927245: 	202200
LOC101927354	LOC101927354: 	202200
LOC101927365	LOC101927365: 	102201
LOC101927391	LOC101927391: 	202200
LOC101927402	LOC101927402: 	202200
LOC101927787	LOC101927787: 	202200
LOC101927811	LOC101927811: 	202200
LOC101927911	LOC101927911: 	202200
LOC101928053	LOC101928053: 	202200
LOC101928063	LOC101928063: 	202200
LOC101928068	LOC101928068: 	202200
LOC101928069	LOC101928069: 	202200
LOC101928075	LOC101928075: 	202200
LOC101928126	LOC101928126: 	202200
LOC101928489	LOC101928489: 	202200
LOC101928504	LOC101928504: 	202200
LOC101928525	LOC101928525: 	112200
LOC101928595	LOC101928595: 	202200
LOC101928617	LOC101928617: 	202200
LOC101928725	LOC101928725: 	202200
LOC101928728	LOC101928728: 	202200
LOC101929057	LOC101929057: 	202200
LOC101929066	LOC101929066: 	202200
LOC101929243	LOC101929243: 	202200
LOC101929268	LOC101929268: 	202200
LOC101929331	LOC101929331: 	020022
LOC101929470	LOC101929470: 	202200
LOC101929523	LOC101929523: 	212110
LOC101929563	LOC101929563: 	202200
LOC101929762	LOC101929762: 	202200
LOC101929767	LOC101929767: 	202200
LOC101930071	LOC101930071: 	020022
LOC101930085	LOC101930085: 	212200
LOC101930370	LOC101930370: 	202200
LOC102723345	LOC102723345: 	020122
LOC102723373	LOC102723373: 	202200
LOC102723439	LOC102723439: 	202200
LOC102723665	LOC102723665: 	202200
LOC102723769	LOC102723769: 	202200
LOC102724814	LOC102724814: 	202210
LOC103611081	LOC103611081: 	202200
LOC104968399	LOC104968399: 	202200
LOC105369147	LOC105369147: 	202200
LOC105369201	LOC105369201: 	202200
LOC105369306	LOC105369306: 	202200
LOC105371763	LOC105371763: 	202200
LOC105371814	LOC105371814: 	202200
LOC105376114	LOC105376114: 	212200
LOC107984035	LOC107984035: 	201200
LOC107984036	LOC107984036: 	102200
LOC107985544	LOC107985544: 	202200
LOC107985939	LOC107985939: 	202200
LOC107986163	LOC107986163: 	202200
LOC110091777	LOC110091777: 	212200
LOC112543491	LOC112543491: 	202200
LOC150776	LOC150776: 	202210
LOC154761	LOC154761: 	020022
LOC155060	LOC155060: 	202200
LOC257396	LOC257396: 	202200
LOC283045	LOC283045: 	202200
LOC283299	LOC283299: 	020022
LOC286437	LOC286437: 	202200
LOC339666	LOC339666: 	202200
LOC374443	LOC374443: 	202200
LOC388242	LOC388242: 	202200
LOC389641	LOC389641: 	202200
LOC400710	LOC400710: 	202200
LOC414300	LOC414300: 	202200
LOC541473	LOC541473: 	202200
LOC613038	LOC613038: 	202200
LOC643072	LOC643072: 	202200
LOC644285	LOC644285: 	202200
LOC645513	LOC645513: 	202200
LOC645967	LOC645967: 	202200
LOC646626	LOC646626: 	202200
LOC647070	LOC647070: 	202200
LOC653160	LOC653160: 	202200
LOC728024	LOC728024: 	202200
LOC728392	LOC728392: 	020022
LOC728752	LOC728752: 	112200
LOC729291	LOC729291: 	202200
LOC729870	LOC729870: 	020022
LOC93429	LOC93429: 	202200
LOC93622	LOC93622: 	202200
LOR	LOR: 	020022
LPAR3	LPAR3: 	020022
LPAR5	LPAR5: 	020021
LPCAT1	LPCAT1: 	212200
LPCAT3	LPCAT3: 	202200
LPCAT4	LPCAT4: 	202200
LPIN1	LPIN1: 	020022
LPIN3	LPIN3: 	020022
LPP-AS2	LPP-AS2: 	202200
LRATD2	LRATD2: 	202200
LRP1	LRP1: 	021022
LRP2BP	LRP2BP: 	202200
LRP4	LRP4: 	020022
LRP6	LRP6: 	212200
LRPAP1	LRPAP1: 	202200
LRR1	LRR1: 	202200
LRRC1	LRRC1: 	202200
LRRC14	LRRC14: 	202200
LRRC20	LRRC20: 	020022
LRRC23	LRRC23: 	212200
LRRC27	LRRC27: 	202200
LRRC28	LRRC28: 	202210
LRRC3	LRRC3: 	020022
LRRC37A2	LRRC37A2: 	112100
LRRC37A3	LRRC37A3: 	202200
LRRC4	LRRC4: 	202200
LRRC40	LRRC40: 	202200
LRRC46	LRRC46: 	202200
LRRC56	LRRC56: 	202200
LRRC57	LRRC57: 	212101
LRRC58	LRRC58: 	212200
LRRC59	LRRC59: 	201200
LRRC75B	LRRC75B: 	020022
LRRFIP1	LRRFIP1: 	202200
LRRIQ1	LRRIQ1: 	212100
LRRK1	LRRK1: 	212200
LRRK2	LRRK2: 	020022
LRTOMT	LRTOMT: 	202200
LRWD1	LRWD1: 	102210
LSG1	LSG1: 	202200
LSM1	LSM1: 	201200
LSM3	LSM3: 	211200
LSM8	LSM8: 	202200
LSR	LSR: 	202200
LTB4R	LTB4R: 	020022
LTB4R2	LTB4R2: 	020022
LTBP3	LTBP3: 	202200
LTBP4	LTBP4: 	020022
LY6G6C	LY6G6C: 	020022
LY6K	LY6K: 	202200
LYN	LYN: 	202200
LYPD2	LYPD2: 	020022
LYPD3	LYPD3: 	020022
LYPD5	LYPD5: 	020022
LYPD6	LYPD6: 	020122
LYPLA2	LYPLA2: 	202200
LYRM1	LYRM1: 	201200
LYRM4-AS1	LYRM4-AS1: 	021022
LYSMD3	LYSMD3: 	211200
LYZ	LYZ: 	202200
LZTFL1	LZTFL1: 	202200
LZTS1	LZTS1: 	020022
LZTS3	LZTS3: 	010022
M6PR	M6PR: 	202200
MAB21L3	MAB21L3: 	020022
MAB21L4	MAB21L4: 	020022
MACROD1	MACROD1: 	202200
MACROH2A2	MACROH2A2: 	020022
MAD1L1	MAD1L1: 	202200
MAD2L1	MAD2L1: 	020022
MADD	MADD: 	212200
MAFB	MAFB: 	020022
MAFG	MAFG: 	202200
MAFK	MAFK: 	202200
MAGIX	MAGIX: 	202201
MAGT1	MAGT1: 	211200
MAIP1	MAIP1: 	201201
MAJIN	MAJIN: 	202200
MAL	MAL: 	020022
MALAT1	MALAT1: 	020022
MALINC1	MALINC1: 	202200
MAML2	MAML2: 	202200
MAMLD1	MAMLD1: 	020022
MAMSTR	MAMSTR: 	020022
MAN1A1	MAN1A1: 	212200
MAN1A2	MAN1A2: 	212200
MAN1B1	MAN1B1: 	202200
MAN1B1-DT	MAN1B1-DT: 	202200
MAN2A2	MAN2A2: 	202200
MAN2B1	MAN2B1: 	201211
MAN2B2	MAN2B2: 	202200
MANBAL	MANBAL: 	202200
MAOA	MAOA: 	020022
MAP11	MAP11: 	202200
MAP1LC3B	MAP1LC3B: 	202200
MAP3K1	MAP3K1: 	212100
MAP3K14-AS1	MAP3K14-AS1: 	202200
MAP3K2	MAP3K2: 	212100
MAP4	MAP4: 	011022
MAP4K3	MAP4K3: 	202200
MAP4K3-DT	MAP4K3-DT: 	202200
MAP4K4	MAP4K4: 	202200
MAP6D1	MAP6D1: 	020022
MAPK3	MAPK3: 	010022
MAPK7	MAPK7: 	011122
MAPK9	MAPK9: 	212200
MAPKAPK3	MAPKAPK3: 	020022
MAPKAPK5	MAPKAPK5: 	211200
MARCHF3	MARCHF3: 	020022
MARCHF6	MARCHF6: 	202200
MARCKSL1	MARCKSL1: 	202200
MARF1	MARF1: 	212100
MARK4	MARK4: 	011022
MARVELD2	MARVELD2: 	202200
MARVELD3	MARVELD3: 	202200
MAST2	MAST2: 	202200
MAST3	MAST3: 	021022
MASTL	MASTL: 	212210
MAT2B	MAT2B: 	202200
MATN3	MATN3: 	202200
MB	MB: 	202200
MBD4	MBD4: 	202200
MBD6	MBD6: 	202210
MBIP	MBIP: 	202200
MBNL1-AS1	MBNL1-AS1: 	202200
MBNL2	MBNL2: 	212100
MBNL3	MBNL3: 	020022
MBOAT7	MBOAT7: 	112210
MBTPS1	MBTPS1: 	202200
MCAT	MCAT: 	111200
MCFD2	MCFD2: 	202200
MCHR1	MCHR1: 	020022
MCM4	MCM4: 	202200
MCM5	MCM5: 	202210
MCM6	MCM6: 	020022
MCM7	MCM7: 	112210
MCM8	MCM8: 	202200
MCM9	MCM9: 	202200
MCMBP	MCMBP: 	202200
MCOLN1	MCOLN1: 	202200
MCPH1	MCPH1: 	212200
MCRIP1	MCRIP1: 	202200
MCUR1	MCUR1: 	120012
MDC1-AS1	MDC1-AS1: 	202200
MDH1	MDH1: 	211200
MDM1	MDM1: 	212200
MDM2	MDM2: 	202200
ME1	ME1: 	020022
ME2	ME2: 	202200
MECOM	MECOM: 	212100
MECOM-AS1	MECOM-AS1: 	020022
MECP2	MECP2: 	112200
MED1	MED1: 	212200
MED13	MED13: 	212101
MED13L	MED13L: 	212101
MED15	MED15: 	202200
MED17	MED17: 	212200
MED19	MED19: 	202200
MED21	MED21: 	211110
MED23	MED23: 	202200
MED29	MED29: 	212200
MED30	MED30: 	201200
MED4	MED4: 	202200
MED8	MED8: 	020022
MEF2A	MEF2A: 	202200
MEF2D	MEF2D: 	202200
MEIG1	MEIG1: 	202200
MEIOC	MEIOC: 	202200
MELK	MELK: 	020022
MELTF-AS1	MELTF-AS1: 	202200
MEP1A	MEP1A: 	202200
MEPCE	MEPCE: 	202200
MERTK	MERTK: 	202200
MESP2	MESP2: 	202200
MEST	MEST: 	020022
MET	MET: 	202200
METTL15	METTL15: 	202200
METTL16	METTL16: 	212100
METTL18	METTL18: 	202200
METTL21A	METTL21A: 	202200
METTL27	METTL27: 	202200
METTL4	METTL4: 	202200
METTL7A	METTL7A: 	020022
MEX3C	MEX3C: 	212100
MFAP5	MFAP5: 	020022
MFN2	MFN2: 	202200
MFSD2A	MFSD2A: 	020122
MFSD2B	MFSD2B: 	020022
MFSD9	MFSD9: 	202200
MGAM	MGAM: 	202200
MGAT1	MGAT1: 	202200
MGAT2	MGAT2: 	212200
MGAT4B	MGAT4B: 	202210
MGAT4EP	MGAT4EP: 	202200
MGAT5	MGAT5: 	202200
MGLL	MGLL: 	020022
MGME1	MGME1: 	202200
MGST1	MGST1: 	020022
MIA3	MIA3: 	212100
MICA	MICA: 	202200
MICAL1	MICAL1: 	020022
MICALCL	MICALCL: 	020012
MICALL2	MICALL2: 	202200
MICB	MICB: 	202200
MICB-DT	MICB-DT: 	202200
MICU1	MICU1: 	202200
MID1	MID1: 	202200
MID1IP1	MID1IP1: 	020022
MIEF1	MIEF1: 	202200
MIEF2	MIEF2: 	102201
MIEN1	MIEN1: 	202200
MIER1	MIER1: 	212200
MIER3	MIER3: 	202200
MIF4GD	MIF4GD: 	112200
MIGA1	MIGA1: 	202200
MINDY1	MINDY1: 	020022
MINDY3	MINDY3: 	212200
MIPOL1	MIPOL1: 	202200
MIR1915HG	MIR1915HG: 	202200
MIR205HG	MIR205HG: 	020022
MIR210HG	MIR210HG: 	020022
MIR3150BHG	MIR3150BHG: 	202200
MIR34AHG	MIR34AHG: 	202210
MIR570HG	MIR570HG: 	202200
MIR762HG	MIR762HG: 	202200
MIS12	MIS12: 	202200
MISP	MISP: 	202200
MITD1	MITD1: 	211201
MKI67	MKI67: 	020022
MKNK1	MKNK1: 	202210
MLEC	MLEC: 	202200
MLF1	MLF1: 	202200
MLH1	MLH1: 	212200
MLKL	MLKL: 	020022
MLLT11	MLLT11: 	020022
MLLT6	MLLT6: 	202200
MLPH	MLPH: 	202200
MLXIP	MLXIP: 	202200
MMAB	MMAB: 	020022
MMD	MMD: 	202200
MMEL1	MMEL1: 	212200
MMGT1	MMGT1: 	212100
MMP15	MMP15: 	202200
MMRN1	MMRN1: 	202200
MN1	MN1: 	020022
MNAT1	MNAT1: 	202200
MND1	MND1: 	202200
MOB1A	MOB1A: 	212200
MOB3B	MOB3B: 	021021
MOB3C	MOB3C: 	202200
MOCOS	MOCOS: 	020022
MOCS1	MOCS1: 	020022
MOCS3	MOCS3: 	202200
MOGS	MOGS: 	202200
MOK	MOK: 	202200
MON1B	MON1B: 	202200
MORN1	MORN1: 	202200
MORN4	MORN4: 	212200
MOSMO	MOSMO: 	202200
MOSPD3	MOSPD3: 	020022
MOV10	MOV10: 	202200
MPHOSPH10	MPHOSPH10: 	212200
MPHOSPH8	MPHOSPH8: 	212200
MPIG6B	MPIG6B: 	020022
MPL	MPL: 	020022
MPP5	MPP5: 	202101
MPP7	MPP7: 	020022
MPPE1	MPPE1: 	202200
MPV17L2	MPV17L2: 	202210
MR1	MR1: 	202200
MRE11	MRE11: 	202200
MREG	MREG: 	120022
MRFAP1	MRFAP1: 	202200
MRFAP1L1	MRFAP1L1: 	202200
MRI1	MRI1: 	202210
MRM2	MRM2: 	202200
MRM3	MRM3: 	202200
MRNIP	MRNIP: 	202200
MRPL1	MRPL1: 	211200
MRPL10	MRPL10: 	211200
MRPL16	MRPL16: 	202200
MRPL2	MRPL2: 	201200
MRPL20	MRPL20: 	201210
MRPL20-AS1	MRPL20-AS1: 	202200
MRPL28	MRPL28: 	202200
MRPL32	MRPL32: 	201210
MRPL33	MRPL33: 	201200
MRPL38	MRPL38: 	101210
MRPL39	MRPL39: 	211201
MRPL40	MRPL40: 	202200
MRPL41	MRPL41: 	201210
MRPL44	MRPL44: 	202200
MRPL49	MRPL49: 	201200
MRPS11	MRPS11: 	201210
MRPS2	MRPS2: 	202200
MRPS33	MRPS33: 	212200
MRPS35	MRPS35: 	202200
MRPS7	MRPS7: 	201210
MRTFA	MRTFA: 	102100
MRTO4	MRTO4: 	201210
MSH2	MSH2: 	202200
MSMO1	MSMO1: 	020022
MSMP	MSMP: 	020022
MSN	MSN: 	020022
MST1	MST1: 	202200
MST1L	MST1L: 	202200
MST1P2	MST1P2: 	202200
MSX2	MSX2: 	212200
MTA2	MTA2: 	202200
MTAP	MTAP: 	202200
MTBP	MTBP: 	202200
MTCP1	MTCP1: 	202201
MTERF1	MTERF1: 	212200
MTF2	MTF2: 	212200
MTFP1	MTFP1: 	202200
MTFR1	MTFR1: 	202200
MTFR1L	MTFR1L: 	202200
MTG2	MTG2: 	101210
MTHFD1	MTHFD1: 	020021
MTHFSD	MTHFSD: 	112200
MTM1	MTM1: 	202200
MTMR14	MTMR14: 	202200
MTMR2	MTMR2: 	112200
MTMR9LP	MTMR9LP: 	202200
MTRES1	MTRES1: 	212200
MTRF1L	MTRF1L: 	202200
MTSS1	MTSS1: 	020022
MTSS2	MTSS2: 	020022
MTURN	MTURN: 	201200
MTUS1	MTUS1: 	202200
MUC16	MUC16: 	202200
MUC19	MUC19: 	202200
MUC21	MUC21: 	020022
MUC22	MUC22: 	020022
MUCL1	MUCL1: 	020022
MUL1	MUL1: 	202200
MUTYH	MUTYH: 	112200
MVK	MVK: 	020022
MVP	MVP: 	202200
MXD4	MXD4: 	112210
MXRA5	MXRA5: 	202200
MYBPHL	MYBPHL: 	202200
MYC	MYC: 	020022
MYCBP	MYCBP: 	202200
MYCL	MYCL: 	020022
MYD88	MYD88: 	202210
MYDGF	MYDGF: 	202200
MYL12A	MYL12A: 	201200
MYL5	MYL5: 	202200
MYLK-AS1	MYLK-AS1: 	202200
MYO10	MYO10: 	212200
MYO15A	MYO15A: 	202200
MYO1E	MYO1E: 	202201
MYO3B	MYO3B: 	020021
MYO9B	MYO9B: 	202200
MYOF	MYOF: 	112210
MYOM1	MYOM1: 	202200
MYOM2	MYOM2: 	202200
MYOSLID-AS1	MYOSLID-AS1: 	202200
MYPN	MYPN: 	202200
MYRF	MYRF: 	020022
MYZAP	MYZAP: 	020022
MZF1-AS1	MZF1-AS1: 	202200
N4BP2	N4BP2: 	202100
N4BP2L2-IT2	N4BP2L2-IT2: 	202200
NAA30	NAA30: 	212100
NAA38	NAA38: 	202200
NAA40	NAA40: 	202200
NAAA	NAAA: 	020022
NAALADL2	NAALADL2: 	202200
NACC1	NACC1: 	101210
NACC2	NACC2: 	202200
NADK	NADK: 	202200
NADSYN1	NADSYN1: 	102210
NAGPA	NAGPA: 	112200
NALT1	NALT1: 	202200
NANP	NANP: 	202200
NAP1L5	NAP1L5: 	020022
NAPA-AS1	NAPA-AS1: 	202200
NAPEPLD	NAPEPLD: 	202200
NAPG	NAPG: 	202200
NARF	NARF: 	202200
NAT1	NAT1: 	202200
NAT14	NAT14: 	202200
NATD1	NATD1: 	202200
NAV2	NAV2: 	020022
NAV3	NAV3: 	020022
NAXD	NAXD: 	202200
NBEAL2	NBEAL2: 	011022
NBPF18P	NBPF18P: 	202200
NBR1	NBR1: 	212100
NBR2	NBR2: 	202200
NCALD	NCALD: 	020022
NCAPG	NCAPG: 	020022
NCAPH	NCAPH: 	020022
NCAPH2	NCAPH2: 	102210
NCBP2	NCBP2: 	212200
NCBP2AS2	NCBP2AS2: 	201200
NCBP3	NCBP3: 	212100
NCCRP1	NCCRP1: 	020022
NCEH1	NCEH1: 	202200
NCF2	NCF2: 	020022
NCL	NCL: 	211200
NCMAP	NCMAP: 	202200
NCOA1	NCOA1: 	020022
NCOA3	NCOA3: 	202110
NCOA5	NCOA5: 	212200
NCOA6	NCOA6: 	112100
NCOA7	NCOA7: 	212200
NCOR1	NCOR1: 	212100
NCSTN	NCSTN: 	202200
NDEL1	NDEL1: 	020012
NDFIP1	NDFIP1: 	202200
NDRG1	NDRG1: 	010022
NDRG2	NDRG2: 	010022
NDRG4	NDRG4: 	020022
NDUFA10	NDUFA10: 	201200
NDUFA2	NDUFA2: 	202200
NDUFA3	NDUFA3: 	201200
NDUFA4L2	NDUFA4L2: 	020022
NDUFA5	NDUFA5: 	212200
NDUFA6-DT	NDUFA6-DT: 	212200
NDUFAB1	NDUFAB1: 	201200
NDUFAF3	NDUFAF3: 	201210
NDUFAF5	NDUFAF5: 	211200
NDUFAF6	NDUFAF6: 	202200
NDUFAF7	NDUFAF7: 	212200
NDUFB5	NDUFB5: 	211200
NDUFB6	NDUFB6: 	201200
NDUFC2	NDUFC2: 	211200
NEB	NEB: 	020022
NEBL	NEBL: 	202100
NECAP1	NECAP1: 	212200
NECAP2	NECAP2: 	202200
NECTIN2	NECTIN2: 	202201
NEDD1	NEDD1: 	212100
NEDD4L	NEDD4L: 	202200
NEDD9	NEDD9: 	202200
NEFH	NEFH: 	020021
NEK10	NEK10: 	202200
NEK11	NEK11: 	202200
NEK2	NEK2: 	020022
NEK4	NEK4: 	202200
NEK7	NEK7: 	202200
NEK8	NEK8: 	202200
NEK9	NEK9: 	212200
NELFE	NELFE: 	201201
NEMP1	NEMP1: 	211200
NEPRO	NEPRO: 	202200
NES	NES: 	020022
NET1	NET1: 	201101
NETO2	NETO2: 	202200
NEU1	NEU1: 	202200
NF1	NF1: 	212101
NFASC	NFASC: 	020021
NFATC2	NFATC2: 	020022
NFATC2IP	NFATC2IP: 	201210
NFATC3	NFATC3: 	212200
NFATC4	NFATC4: 	202200
NFE2L1	NFE2L1: 	202200
NFE2L3	NFE2L3: 	020022
NFIC	NFIC: 	020022
NFKBIE	NFKBIE: 	102201
NFRKB	NFRKB: 	202200
NFYB	NFYB: 	211200
NFYC	NFYC: 	202200
NGDN	NGDN: 	211200
NGEF	NGEF: 	020022
NGFR	NGFR: 	020022
NGLY1	NGLY1: 	211200
NHLH2	NHLH2: 	202200
NHLRC2	NHLRC2: 	202200
NHS	NHS: 	202200
NIBAN1	NIBAN1: 	020022
NIBAN3	NIBAN3: 	202200
NID1	NID1: 	020022
NIF3L1	NIF3L1: 	202200
NIN	NIN: 	021012
NINJ1	NINJ1: 	202200
NIP7	NIP7: 	211200
NIPAL3	NIPAL3: 	202200
NIPAL4	NIPAL4: 	020022
NIPBL	NIPBL: 	212101
NIPBL-DT	NIPBL-DT: 	202200
NISCH	NISCH: 	202200
NKAP	NKAP: 	202200
NKAPD1	NKAPD1: 	212200
NKAPL	NKAPL: 	202200
NKAPP1	NKAPP1: 	202200
NKILA	NKILA: 	202200
NKIRAS1	NKIRAS1: 	202200
NKPD1	NKPD1: 	020022
NKX1-2	NKX1-2: 	020022
NLGN2	NLGN2: 	020021
NLRC4	NLRC4: 	202200
NLRC5	NLRC5: 	202200
NLRP1	NLRP1: 	020022
NLRP10	NLRP10: 	020022
NLRX1	NLRX1: 	020022
NMB	NMB: 	202200
NME4	NME4: 	020022
NMI	NMI: 	202200
NMRAL2P	NMRAL2P: 	020022
NMRK1	NMRK1: 	202200
NOA1	NOA1: 	201200
NOC2L	NOC2L: 	202200
