ProbeID	Ptr	Name	Description
ENSG00000277574	36787	IGHV5-51	ENST00000620764.2
ENSG00000282593	36855	IGHV3-53	ENST00000633426.1
ENSG00000282337	36923	IGHV1-58	ENST00000632614.1
ENSG00000282451	36991	IGHV4-61	ENST00000632960.1
ENSG00000282691	37091	IGHV4-59	ENST00000619078.2
ENSG00000282678	37287	AC244226.1	ENST00000633833.1
ENSG00000211623	37357	IGKV2D-26	ENST00000390268.2
ENSG00000250036	37426	IGKV1D-37	ENST00000509129.1
ENSG00000211598	37495	IGKV4-1	ENST00000390243.2
ENSG00000211626	37562	IGKV6D-41	ENST00000390271.2
ENSG00000224041	37631	IGKV3D-15	ENST00000417279.3
ENSG00000251039	37700	IGKV2D-40	ENST00000429992.2
ENSG00000240864	37769	IGKV1-16	ENST00000479981.1
ENSG00000244437	37837	IGKV3-15	ENST00000390252.2
ENSG00000277282	37905	IGHV1OR21-1	ENST00000622028.1
ENSG00000282350	37976	IGHV1-69	ENST00000632882.1
ENSG00000211663	38044	IGLV3-19	ENST00000390309.2
ENSG00000211661	38112	IGLV3-22	ENST00000390307.2
ENSG00000211599	38180	IGKV5-2	ENST00000390244.2
ENSG00000275316	38247	IGHV3-49	ENST00000632211.1
ENSG00000242371	38315	IGKV1-39	ENST00000498574.1
ENSG00000281179	38383	AC135068.8	ENST00000630556.1
ENSG00000211660	38453	IGLV2-23	ENST00000390306.2
ENSG00000211642	38521	IGLV10-54	ENST00000390287.2
ENSG00000225523	38590	IGKV6D-21	ENST00000436451.2
ENSG00000242534	38659	IGKV2D-28	ENST00000453166.2
ENSG00000211667	38728	IGLV3-12	ENST00000390313.3
ENSG00000211666	38796	IGLV2-14	ENST00000390312.2
ENSG00000233732	38864	IGHV3OR16-10	ENST00000425181.3
ENSG00000278042	38936	IGHV3-72	ENST00000633602.1
ENSG00000282822	39004	AC242528.1	ENST00000632052.1
ENSG00000282151	39074	IGHV3-43	ENST00000633040.1
ENSG00000282579	39142	IGHV4-39	ENST00000633618.1
ENSG00000276491	39210	IGHV4-34	ENST00000612474.2
ENSG00000282476	39278	IGHV3-20	ENST00000632076.1
ENSG00000282716	39346	IGHV1-18	ENST00000633147.1
ENSG00000282290	39414	IGHV3-15	ENST00000632959.1
ENSG00000282211	39482	IGHV3-7	ENST00000633988.1
ENSG00000282644	39549	AC247036.4	ENST00000632333.1
ENSG00000282401	39619	AC247036.3	ENST00000633752.1
ENSG00000282322	39689	IGHV3-11	ENST00000634015.1
ENSG00000282286	39757	IGHV3-13	ENST00000631975.1
ENSG00000211673	39825	IGLV3-1	ENST00000390319.2
ENSG00000211643	39892	IGLV5-52	ENST00000390289.2
ENSG00000244116	40126	IGKV2-28	ENST00000482769.1
ENSG00000271130	40194	IGHV3OR16-8	ENST00000565407.2
ENSG00000282045	40265	IGHV3-66	ENST00000632846.1
ENSG00000278082	40333	AC234301.1	ENST00000633570.1
ENSG00000282223	40403	IGHV4-4	ENST00000631379.1
ENSG00000211662	40470	IGLV3-21	ENST00000390308.2
ENSG00000211670	40538	IGLV3-9	ENST00000390316.2
ENSG00000211665	40605	IGLV3-16	ENST00000390311.3
ENSG00000242076	40673	IGKV1-33	ENST00000473726.1
ENSG00000273539	40741	IGHV3-73	ENST00000631708.1
ENSG00000282131	40809	IGHV1-46	ENST00000632105.1
ENSG00000282425	40877	IGHV3-38	ENST00000631785.1
ENSG00000211669	40945	IGLV3-10	ENST00000390315.3
ENSG00000282399	41013	IGHV1-69D	ENST00000633446.1
ENSG00000282104	41082	IGHV3-35	ENST00000632225.1
ENSG00000281145	41150	IGLV5-45	ENST00000626489.1
ENSG00000282550	41218	IGHV1-2	ENST00000633350.1
ENSG00000211640	41285	IGLV6-57	ENST00000390285.4
ENSG00000211654	41353	IGLV5-37	ENST00000390300.2
ENSG00000259490	41435	IGHV3OR15-7	ENST00000558565.2
ENSG00000282482	41506	IGHV2-70D	ENST00000632005.1
ENSG00000259303	41592	IGHV2OR16-5	ENST00000567458.2
ENSG00000282404	41663	AC234301.4	ENST00000632151.1
ENSG00000282284	41733	IGHV1-24	ENST00000633490.1
ENSG00000211655	41801	IGLV1-36	ENST00000390301.3
ENSG00000278196	41885	IGLV2-8	ENST00000620395.2
ENSG00000211664	41952	IGLV2-18	ENST00000390310.3
ENSG00000277318	42020	IGHV2-5	ENST00000560724.3
ENSG00000211652	42087	IGLV7-43	ENST00000390298.2
ENSG00000211650	42155	IGLV5-45	ENST00000390296.2
ENSG00000211648	42223	IGLV1-47	ENST00000390294.2
ENSG00000211647	42291	IGLV5-48	ENST00000390293.1
ENSG00000211645	42359	IGLV1-50	ENST00000390291.2
ENSG00000211644	42427	IGLV1-51	ENST00000390290.3
ENSG00000211637	42651	IGLV4-69	ENST00000390282.2
ENSG00000211641	42719	IGLV11-55	ENST00000390286.3
ENSG00000211639	42788	IGLV4-60	ENST00000390284.2
ENSG00000211653	42856	IGLV1-40	ENST00000390299.2
ENSG00000271178	42924	IGHV3OR16-13	ENST00000562905.2
ENSG00000270467	43012	IGHV3OR16-12	ENST00000570121.2
ENSG00000211668	43084	IGLV2-11	ENST00000390314.2
ENSG00000211649	43152	IGLV7-46	ENST00000390295.3
ENSG00000223350	43236	IGLV9-49	ENST00000427632.2
ENSG00000282172	43304	IGKV5-2	ENST00000632585.1
ENSG00000282801	43371	IGKV1-5	ENST00000632205.1
ENSG00000282163	43438	IGKV1-6	ENST00000632891.1
ENSG00000282310	43505	IGKV3-7	ENST00000633250.1
ENSG00000283113	43572	IGKV1-8	ENST00000631614.2
ENSG00000282758	43639	IGKV1-9	ENST00000633273.1
ENSG00000282823	43706	IGKV3-11	ENST00000632088.2
ENSG00000282694	43774	IGKV1-12	ENST00000632502.1
ENSG00000282447	43842	IGKV3-15	ENST00000632887.1
ENSG00000282282	43910	IGKV1-16	ENST00000632011.1
ENSG00000281978	43978	IGKV1-17	ENST00000632229.1
ENSG00000282402	44046	IGKV3-20	ENST00000632822.1
ENSG00000282210	44114	IGKV6-21	ENST00000631699.1
ENSG00000282671	44182	IGKV2-24	ENST00000633851.1
ENSG00000282666	44250	IGKV1-27	ENST00000631531.1
ENSG00000282025	44318	IGKV2-28	ENST00000633682.1
ENSG00000281933	44386	IGKV2-30	ENST00000632910.1
ENSG00000282811	44454	IGKV1-33	ENST00000634204.1
ENSG00000282394	44522	IGKV1-37	ENST00000632103.1
ENSG00000282120	44590	IGKV1-39	ENST00000631411.1
ENSG00000282182	44658	IGKV2-40	ENST00000632811.1
ENSG00000211882	44726	TRAJ7	ENST00000390530.1
ENSG00000211877	44791	TRAJ12	ENST00000390525.1
ENSG00000211878	44857	TRAJ11	ENST00000390526.1
ENSG00000211869	44923	TRAJ20	ENST00000390517.1
ENSG00000211858	44989	TRAJ31	ENST00000390506.1
ENSG00000211848	45055	TRAJ41	ENST00000390496.1
ENSG00000211845	45121	TRAJ44	ENST00000390493.1
ENSG00000211851	45187	TRAJ38	ENST00000390499.1
ENSG00000211847	45253	TRAJ42	ENST00000390495.1
ENSG00000211838	45319	TRAJ52	ENST00000390486.1
ENSG00000211831	45385	TRAJ61	ENST00000390479.2
ENSG00000282371	45451	TRBJ2-3	ENST00000631840.1
ENSG00000211765	45637	TRBJ2-2	ENST00000390413.1
ENSG00000211764	45750	TRBJ2-1	ENST00000390412.1
ENSG00000282420	45909	TRBJ1-2	ENST00000633553.1
ENSG00000282133	45976	TRBJ1-3	ENST00000633780.1
ENSG00000211868	46043	TRAJ21	ENST00000390516.1
ENSG00000211867	46109	TRAJ22	ENST00000390515.1
ENSG00000211864	46175	TRAJ25	ENST00000390512.2
ENSG00000211861	46241	TRAJ28	ENST00000390509.1
ENSG00000211856	46307	TRAJ33	ENST00000390504.1
ENSG00000211857	46373	TRAJ32	ENST00000390505.1
ENSG00000211843	46439	TRAJ46	ENST00000390491.1
ENSG00000211842	46505	TRAJ47	ENST00000390490.1
ENSG00000211840	46571	TRAJ49	ENST00000390488.1
ENSG00000211849	46637	TRAJ40	ENST00000390497.1
ENSG00000211863	46703	TRAJ26	ENST00000390511.1
ENSG00000211850	46769	TRAJ39	ENST00000390498.1
ENSG00000211769	46835	TRBJ2-5	ENST00000390417.1
ENSG00000211866	46918	TRAJ23	ENST00000390514.1
ENSG00000211841	46984	TRAJ48	ENST00000390489.1
ENSG00000211832	47050	TRAJ59	ENST00000390480.2
ENSG00000211872	47116	TRAJ17	ENST00000390520.1
ENSG00000211871	47182	TRAJ18	ENST00000390519.1
ENSG00000211865	47248	TRAJ24	ENST00000390513.1
ENSG00000211826	47314	TRDJ4	ENST00000390474.1
ENSG00000282078	47379	TRBJ1-1	ENST00000634213.1
ENSG00000211771	47446	TRBJ2-7	ENST00000390419.1
ENSG00000211768	47527	TRBJ2-4	ENST00000390416.1
ENSG00000282780	47640	TRBJ1-6	ENST00000633713.1
ENSG00000211886	47707	TRAJ3	ENST00000390534.1
ENSG00000211846	47772	TRAJ43	ENST00000390494.1
ENSG00000211766	47838	TRBJ2-2P	ENST00000390414.1
ENSG00000282392	47982	TRBJ2-7	ENST00000633660.1
ENSG00000282820	48049	TRBJ2-5	ENST00000634149.1
ENSG00000282488	48132	TRBJ2-1	ENST00000631600.1
ENSG00000281957	48291	TRBJ1-6	ENST00000632228.1
ENSG00000211862	48358	TRAJ27	ENST00000390510.1
ENSG00000211885	48424	TRAJ4	ENST00000390533.1
ENSG00000211884	48489	TRAJ5	ENST00000390532.1
ENSG00000211839	48554	TRAJ50	ENST00000390487.1
ENSG00000211837	48620	TRAJ53	ENST00000390485.1
ENSG00000211767	48686	TRBJ2-3	ENST00000390415.1
ENSG00000211883	48872	TRAJ6	ENST00000390531.1
ENSG00000211880	48937	TRAJ9	ENST00000390528.1
ENSG00000211844	49002	TRAJ45	ENST00000390492.1
ENSG00000211770	49068	TRBJ2-6	ENST00000390418.1
ENSG00000211859	49181	TRAJ30	ENST00000390507.1
ENSG00000211834	49247	TRAJ57	ENST00000390482.1
ENSG00000211825	49313	TRDJ1	ENST00000390473.1
ENSG00000211887	49378	TRAJ2	ENST00000390535.2
ENSG00000211875	49443	TRAJ14	ENST00000390523.1
ENSG00000278661	49509	TRAJ37	ENST00000612375.1
ENSG00000211833	49575	TRAJ58	ENST00000390481.1
ENSG00000211828	49656	TRDJ3	ENST00000390476.1
ENSG00000211827	49721	TRDJ2	ENST00000390475.1
ENSG00000211836	49786	TRAJ54	ENST00000390484.1
ENSG00000211879	49852	TRAJ10	ENST00000390527.1
ENSG00000211876	49918	TRAJ13	ENST00000390524.1
ENSG00000211873	49984	TRAJ16	ENST00000390521.1
ENSG00000211870	50050	TRAJ19	ENST00000390518.1
ENSG00000282320	50116	TRBJ1-1	ENST00000632951.1
ENSG00000282173	50183	TRBJ1-5	ENST00000634000.1
ENSG00000281958	50250	TRBJ1-4	ENST00000632041.1
ENSG00000282500	50317	TRBJ1-3	ENST00000633936.1
ENSG00000211888	50384	TRAJ1	ENST00000390536.2
ENSG00000211860	50449	TRAJ29	ENST00000390508.1
ENSG00000211855	50515	TRAJ34	ENST00000390503.1
ENSG00000211854	50581	TRAJ35	ENST00000390502.1
ENSG00000276699	50647	TRAJ36	ENST00000614481.1
ENSG00000211835	50713	TRAJ56	ENST00000390483.1
ENSG00000282154	50779	TRBJ2-6	ENST00000632996.1
ENSG00000282380	50892	TRBJ2-4	ENST00000633836.1
ENSG00000282589	51005	TRBJ2-2P	ENST00000633209.1
ENSG00000282272	51149	TRBJ2-2	ENST00000633188.1
ENSG00000281989	51262	TRBJ1-2	ENST00000631745.1
ENSG00000282273	51329	TRBJ1-4	ENST00000633891.1
ENSG00000282215	51396	TRBJ1-5	ENST00000633507.1
ENSG00000211687	51463	TRGJ2	ENST00000390333.1
ENSG00000211691	51528	TRGJP	ENST00000390338.2
ENSG00000211688	51593	TRGJP2	ENST00000390334.1
ENSG00000211692	51659	TRGJP1	ENST00000390339.1
ENSG00000211690	51725	TRGJ1	ENST00000390337.1
ENSG00000275568	51790	ARHGAP11A	ENST00000622253.4
ENSG00000275049	52005	AC011295.1	ENST00000610645.1
ENSG00000276804	52094	NLRP7	ENST00000620820.4
ENSG00000276565	52159	AP006285.3	ENST00000617253.1
ENSG00000281024	52419	SURF2	ENST00000630633.1
ENSG00000278695	52662	GSTT2B	ENST00000616938.1
ENSG00000278232	52789	CRHR1	ENST00000613260.4
ENSG00000274672	52870	TSEN34	ENST00000622524.4
ENSG00000281185	53104	GPX6	ENST00000627846.1
ENSG00000274566	53168	GP6	ENST00000613649.4
ENSG00000276296	53355	AC012314.25	ENST00000616277.1
ENSG00000278081	53616	AC012314.37	ENST00000610953.3
ENSG00000277154	53865	AC012314.30	ENST00000621588.4
ENSG00000278198	54128	AC011043.2	ENST00000611619.1
ENSG00000275577	54282	VSTM1	ENST00000612105.4
ENSG00000198888	54398	MT-ND1	ENST00000361390.2
ENSG00000198763	54642	MT-ND2	ENST00000361453.3
ENSG00000198804	54888	MT-CO1	ENST00000361624.2
ENSG00000198712	55134	MT-CO2	ENST00000361739.1
ENSG00000228253	55377	MT-ATP8	ENST00000361851.1
ENSG00000198899	55624	MT-ATP6	ENST00000361899.2
ENSG00000198938	55869	MT-CO3	ENST00000362079.2
ENSG00000198840	56112	MT-ND3	ENST00000361227.2
ENSG00000212907	56354	MT-ND4L	ENST00000361335.1
ENSG00000198886	56600	MT-ND4	ENST00000361381.2
ENSG00000275474	56844	RDH13	ENST00000615688.1
ENSG00000198786	57101	MT-ND5	ENST00000361567.2
ENSG00000198695	57346	MT-ND6	ENST00000361681.2
ENSG00000198727	57591	MT-CYB	ENST00000361789.2
ENSG00000278633	57836	AC023491.2	ENST00000619792.1
ENSG00000277722	57906	AC012314.34	ENST00000621307.1
ENSG00000280858	58157	RPL7A	ENST00000630979.2
ENSG00000277401	58399	TJP1	ENST00000621049.4
ENSG00000285224	58643	VARS2	ENST00000549900.2
ENSG00000275724	58740	AC012314.18	ENST00000610406.1
ENSG00000278322	58991	MBOAT7	ENST00000621612.4
ENSG00000278378	59092	OSCAR	ENST00000617993.4
ENSG00000275796	59242	NLRP2	ENST00000622042.4
ENSG00000278712	59340	TSEN34	ENST00000613888.4
ENSG00000274063	59574	AL662852.3	ENST00000616686.1
ENSG00000277707	59695	AC012314.33	ENST00000622636.4
ENSG00000281309	59958	SURF6	ENST00000629980.1
ENSG00000142530	60199	FAM71E1	ENST00000593796.5
ENSG00000086967	60444	MYBPC2	ENST00000357701.5
ENSG00000142552	60606	RCN3	ENST00000270645.7
ENSG00000275433	60850	KIR3DL3	ENST00000617584.1
ENSG00000112379	60917	ARFGEF3	ENST00000251691.4
ENSG00000103642	61166	LACTB	ENST00000261893.8
ENSG00000170855	61410	TRIAP1	ENST00000546954.1
ENSG00000127412	61655	TRPV5	ENST00000265310.5
ENSG00000184022	61772	OR2T10	ENST00000642090.1
ENSG00000171180	61921	OR2M4	ENST00000641868.1
ENSG00000105732	62182	ZNF574	ENST00000222339.7
ENSG00000137955	62425	RABGGTB	ENST00000496055.5
ENSG00000143224	62672	PPOX	ENST00000352210.9
ENSG00000134285	62914	FKBP11	ENST00000553027.1
ENSG00000165259	63160	HDX	ENST00000297977.9
ENSG00000172602	63413	RND1	ENST00000550607.5
ENSG00000163352	63662	LENEP	ENST00000368427.3
ENSG00000196074	63808	SYCP2	ENST00000357552.7
ENSG00000167962	64063	ZNF598	ENST00000562988.5
ENSG00000204983	64304	PRSS1	ENST00000486171.5
ENSG00000225412	64551	BTNL2	ENST00000416387.5
ENSG00000167535	64616	CACNB3	ENST00000547693.5
ENSG00000203667	64861	COX20	ENST00000411948.6
ENSG00000173627	65105	APOBEC4	ENST00000308641.5
ENSG00000277392	65272	KIR3DL3	ENST00000615880.1
ENSG00000198756	65339	COLGALT2	ENST00000649786.1
ENSG00000113296	65598	THBS4	ENST00000513310.5
ENSG00000168813	65838	ZNF507	ENST00000311921.8
ENSG00000159214	66088	CCDC24	ENST00000486064.5
ENSG00000185437	66333	SH3BGR	ENST00000380637.7
ENSG00000231500	66578	RPS18	ENST00000439602.6
ENSG00000198860	66821	TSEN15	ENST00000645668.1
ENSG00000150433	67065	TMEM218	ENST00000531909.5
ENSG00000182093	67311	WRB	ENST00000415847.3
ENSG00000274108	67553	KIR2DL3	ENST00000617593.4
ENSG00000157379	67620	DHRS1	ENST00000559084.1
ENSG00000108576	67864	SLC6A4	ENST00000401766.6
ENSG00000223501	68124	VPS52	ENST00000482399.5
ENSG00000116791	68358	CRYZ	ENST00000370872.7
ENSG00000139990	68601	DCAF5	ENST00000341516.9
ENSG00000160691	68844	SHC1	ENST00000368445.9
ENSG00000116667	69087	C1orf21	ENST00000235307.6
ENSG00000178904	69332	DPY19L3	ENST00000587077.6
ENSG00000278368	69580	KIR3DL1	ENST00000620062.4
ENSG00000170264	69647	FAM161A	ENST00000456262.5
ENSG00000116406	69902	EDEM3	ENST00000318130.12
ENSG00000165105	70148	RASEF	ENST00000376447.3
ENSG00000179914	70393	ITLN1	ENST00000326245.3
ENSG00000162623	70588	TYW3	ENST00000370867.7
ENSG00000000938	70831	FGR	ENST00000374005.7
ENSG00000135842	70994	FAM129A	ENST00000417056.5
ENSG00000119403	71250	PHF19	ENST00000616568.5
ENSG00000277750	71495	KIR2DL4	ENST00000614653.1
ENSG00000129351	71562	ILF3	ENST00000587928.5
ENSG00000158764	71806	ITLN2	ENST00000368029.3
ENSG00000121481	71920	RNF2	ENST00000367510.7
ENSG00000162624	72164	LHX8	ENST00000294638.9
ENSG00000277356	72228	KIR2DL1	ENST00000618987.1
ENSG00000074219	72295	TEAD2	ENST00000598810.5
ENSG00000100626	72539	GALNT16	ENST00000554858.1
ENSG00000121486	72786	TRMT1L	ENST00000367506.9
ENSG00000270149	73031	AL591806.3	ENST00000289779.7
ENSG00000206245	73276	C6orf10	ENST00000448986.6
ENSG00000215845	73343	TSTD1	ENST00000462952.1
ENSG00000103194	73588	USP10	ENST00000219473.11
ENSG00000158769	73832	F11R	ENST00000368026.10
ENSG00000135914	74075	HTR2B	ENST00000258400.3
ENSG00000116668	74309	SWT1	ENST00000367501.7
ENSG00000276066	74563	VSTM1	ENST00000612436.4
ENSG00000276220	74679	AC012314.21	ENST00000612327.1
ENSG00000274638	74930	NLRP2	ENST00000619454.4
ENSG00000164440	75028	TXLNB	ENST00000358430.7
ENSG00000273738	75127	FCAR	ENST00000615361.4
ENSG00000161671	75277	EMC10	ENST00000601780.5
ENSG00000278079	75519	KIR3DL1	ENST00000610602.4
ENSG00000276779	75586	KIR2DL4	ENST00000618567.1
ENSG00000273526	75653	KIR2DS4	ENST00000617783.1
ENSG00000173171	75720	MTX1	ENST00000368376.7
ENSG00000257411	75959	AC034102.2	ENST00000548861.1
ENSG00000170515	76045	PA2G4	ENST00000303305.10
ENSG00000273088	76288	AL713999.1	ENST00000473363.2
ENSG00000164032	76435	H2AFZ	ENST00000511348.1
ENSG00000070214	76680	SLC44A1	ENST00000374723.5
ENSG00000167987	76926	VPS37C	ENST00000301765.9
ENSG00000185088	77171	RPS27L	ENST00000559763.1
ENSG00000027697	77413	IFNGR1	ENST00000367739.8
ENSG00000206235	77659	TAP2	ENST00000383118.8
ENSG00000186889	77898	TMEM17	ENST00000335390.5
ENSG00000128165	78149	ADM2	ENST00000395738.2
ENSG00000100599	78392	RIN3	ENST00000216487.11
ENSG00000142538	78638	PTH2	ENST00000270631.1
ENSG00000177151	78702	OR2T35	ENST00000641268.1
ENSG00000105737	78768	GRIK5	ENST00000454993.6
ENSG00000163348	79030	PYGO2	ENST00000368457.2
ENSG00000196517	79273	SLC6A9	ENST00000372307.7
ENSG00000163344	79518	PMVK	ENST00000368467.3
ENSG00000284188	79760	AL451007.3	ENST00000640271.2
ENSG00000105404	79862	RABAC1	ENST00000598057.1
ENSG00000198211	80106	AC092143.1	ENST00000556922.1
ENSG00000171453	80255	POLR1C	ENST00000428025.6
ENSG00000164309	80500	CMYA5	ENST00000446378.2
ENSG00000118137	80763	APOA1	ENST00000375320.5
ENSG00000164330	81015	EBF1	ENST00000519890.5
ENSG00000123552	81255	USP45	ENST00000500704.6
ENSG00000183495	81498	EP400	ENST00000332482.8
ENSG00000116786	81740	PLEKHM2	ENST00000375799.7
ENSG00000177192	81987	PUS1	ENST00000443358.6
ENSG00000119711	82228	ALDH6A1	ENST00000553458.5
ENSG00000152413	82474	HOMER1	ENST00000334082.10
ENSG00000177169	82731	ULK1	ENST00000321867.5
ENSG00000270188	82973	MTRNR2L11	ENST00000604646.1
ENSG00000119723	83127	COQ6	ENST00000394026.8
ENSG00000108984	83371	MAP2K6	ENST00000590474.6
ENSG00000116260	83615	QSOX1	ENST00000367602.7
ENSG00000139223	83859	ANP32D	ENST00000266594.2
ENSG00000146410	83925	MTFR2	ENST00000451457.6
ENSG00000143337	84172	TOR1AIP1	ENST00000528443.6
ENSG00000167528	84420	ZNF641	ENST00000544117.6
ENSG00000162620	84674	LRRIQ3	ENST00000417067.5
ENSG00000236697	84919	GPSM3	ENST00000479498.5
ENSG00000127554	85174	GFER	ENST00000569451.1
ENSG00000130368	85416	MAS1	ENST00000252660.5
ENSG00000122970	85632	IFT81	ENST00000361948.8
ENSG00000119333	85876	WDR34	ENST00000372715.6
ENSG00000160469	86121	BRSK1	ENST00000590333.5
ENSG00000127191	86376	TRAF2	ENST00000419057.5
ENSG00000146263	86620	MMS22L	ENST00000275053.8
ENSG00000236383	86870	CCDC200	ENST00000427995.5
ENSG00000176903	87124	PNMA1	ENST00000316836.4
ENSG00000187658	87368	C5orf52	ENST00000409999.3
ENSG00000124279	87607	FASTKD3	ENST00000264669.9
ENSG00000127329	87852	PTPRB	ENST00000334414.10
ENSG00000276450	88100	NCR1	ENST00000615309.1
ENSG00000143669	88164	LYST	ENST00000389793.6
ENSG00000123545	88408	NDUFAF4	ENST00000316149.7
ENSG00000105388	88655	CEACAM5	ENST00000398599.8
ENSG00000165671	88902	NSD1	ENST00000512992.1
ENSG00000172461	89145	FUT9	ENST00000483933.5
ENSG00000132693	89395	CRP	ENST00000255030.9
ENSG00000143612	89458	C1orf43	ENST00000648267.1
ENSG00000059804	89704	SLC2A3	ENST00000075120.11
ENSG00000114859	89960	CLCN2	ENST00000265593.8
ENSG00000168264	90202	IRF2BP2	ENST00000366610.7
ENSG00000070756	90449	PABPC1	ENST00000518293.5
ENSG00000134202	90692	GSTM3	ENST00000361066.6
ENSG00000161011	90936	SQSTM1	ENST00000506042.5
ENSG00000198758	91180	EPS8L3	ENST00000361852.8
ENSG00000150991	91425	UBC	ENST00000536769.1
ENSG00000188340	91666	OR6N2	ENST00000641131.1
ENSG00000116991	91731	SIPA1L2	ENST00000366630.5
ENSG00000118733	91980	OLFM3	ENST00000338858.9
ENSG00000270106	92045	TSNAX-DISC1	ENST00000647072.1
ENSG00000184227	92312	ACOT1	ENST00000311148.8
ENSG00000121413	92563	ZSCAN18	ENST00000433686.6
ENSG00000154263	92810	ABCA10	ENST00000522787.5
ENSG00000168765	93061	GSTM4	ENST00000369836.8
ENSG00000274944	93306	GJA9-MYCBP	ENST00000489803.5
ENSG00000106477	93553	CEP41	ENST00000223208.9
ENSG00000214114	93802	MYCBP	ENST00000397572.4
ENSG00000100721	94043	TCL1A	ENST00000554012.5
ENSG00000105607	94241	GCDH	ENST00000222214.9
ENSG00000076321	94484	KLHL20	ENST00000479505.5
ENSG00000158246	94730	TENT5B	ENST00000289166.5
ENSG00000120337	94985	TNFSF18	ENST00000404377.3
ENSG00000196498	95103	NCOR2	ENST00000405201.5
ENSG00000161021	95345	MAML1	ENST00000292599.3
ENSG00000198944	95576	SOWAHA	ENST00000378693.3
ENSG00000182118	95822	FAM89A	ENST00000366654.4
ENSG00000123179	96069	EBPL	ENST00000473576.6
ENSG00000173480	96310	ZNF417	ENST00000594396.1
ENSG00000105329	96554	TGFB1	ENST00000598758.5
ENSG00000105612	96799	DNASE2	ENST00000222219.7
ENSG00000104783	97044	KCNN4	ENST00000648053.1
ENSG00000102076	97288	OPN1LW	ENST00000369951.8
ENSG00000231861	97354	OR5K2	ENST00000427338.2
ENSG00000230624	97470	DDX39B	ENST00000453488.5
ENSG00000236902	97716	LY6G6D	ENST00000455955.6
ENSG00000171806	97916	METTL18	ENST00000303469.6
ENSG00000165821	98160	SALL2	ENST00000614342.1
ENSG00000158786	98410	PLA2G2F	ENST00000375102.3
ENSG00000074276	98656	CDHR2	ENST00000510636.5
ENSG00000116717	98899	GADD45A	ENST00000484245.1
ENSG00000167644	99146	C19orf33	ENST00000301246.9
ENSG00000274559	99393	H2BFS	ENST00000464664.3
ENSG00000124356	99643	STAMBP	ENST00000339566.7
ENSG00000119392	99888	GLE1	ENST00000494417.1
ENSG00000205089	100132	CCNI2	ENST00000614847.1
ENSG00000145332	100377	KLHL8	ENST00000512111.1
ENSG00000135472	100624	FAIM2	ENST00000547871.1
ENSG00000198805	100874	PNP	ENST00000553418.5
ENSG00000143185	101114	XCL2	ENST00000367819.2
ENSG00000143184	101178	XCL1	ENST00000367818.3
ENSG00000172717	101276	FAM71D	ENST00000524532.5
ENSG00000169418	101440	NPR1	ENST00000368680.3
ENSG00000253797	101639	UTP14C	ENST00000521776.2
ENSG00000115464	101889	USP34	ENST00000453133.1
ENSG00000143314	102134	MRPL24	ENST00000478899.1
ENSG00000253710	102378	ALG11	ENST00000523764.1
ENSG00000232106	102623	C6orf10	ENST00000451857.5
ENSG00000005436	102690	GCFC2	ENST00000470285.1
ENSG00000186965	102932	KRTAP19-2	ENST00000334055.4
ENSG00000143196	103001	DPT	ENST00000367817.3
ENSG00000165621	103098	OXGR1	ENST00000298440.5
ENSG00000148153	103293	INIP	ENST00000374242.8
ENSG00000244025	103537	KRTAP19-3	ENST00000334063.5
ENSG00000186967	103606	KRTAP19-4	ENST00000334058.2
ENSG00000186977	103675	KRTAP19-5	ENST00000334151.2
ENSG00000143384	103744	MCL1	ENST00000369026.2
ENSG00000183955	103985	KMT5A	ENST00000402868.7
ENSG00000146083	104230	RNF44	ENST00000274811.8
ENSG00000172889	104472	EGFL7	ENST00000371699.5
ENSG00000046889	104712	PREX2	ENST00000520235.1
ENSG00000164187	104949	LMBRD2	ENST00000296603.4
ENSG00000274782	105202	KIR2DL1	ENST00000613580.1
ENSG00000276996	105269	SLC6A3	ENST00000621716.2
ENSG00000188730	105529	VWC2	ENST00000340652.4
ENSG00000143382	105645	ADAMTSL4	ENST00000271643.8
ENSG00000150977	105899	RILPL2	ENST00000280571.9
ENSG00000089169	106150	RPH3A	ENST00000552755.1
ENSG00000042813	106407	ZPBP	ENST00000491129.5
ENSG00000145781	106505	COMMD10	ENST00000274458.8
ENSG00000158560	106748	DYNC1I1	ENST00000447467.6
ENSG00000117477	106911	CCDC181	ENST00000445428.5
ENSG00000166226	107168	CCT2	ENST00000546850.1
ENSG00000186925	107410	KRTAP19-6	ENST00000334046.5
ENSG00000142583	107479	SLC2A5	ENST00000473209.1
ENSG00000244362	107739	KRTAP19-7	ENST00000334849.2
ENSG00000184209	107808	SNRNP35	ENST00000526639.2
ENSG00000206106	108052	KRTAP22-2	ENST00000382830.2
ENSG00000212938	108121	KRTAP6-3	ENST00000391624.1
